"","id","name","artist","album","duration_ms","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","participant","time_stamp","progress_ms","percent_listened","log_percent_listened","sqrt_percent_listened","on_dw","song_saved","added_to_playlist","artist_searched","other_songs_by_artist","norm_danceability","norm_energy","norm_loudness","norm_speechiness","norm_instrumentalness","norm_liveness","norm_valence","norm_tempo","feature_similarity","normalized_feature_similarity","add_odds"
"128","3GJhE5Y54FYX0np1j4eyiD","Demon's Cave","Roy Irwin","S.O.D.A.",138346,"spotify:track:3GJhE5Y54FYX0np1j4eyiD",0.593,0.558,2,-11.182,1,0.052,5.17e-05,0.774,0.0989,0.981,155.032,4,"UISUw4xNCn",140810,67559,0.488333598369306,-0.716756503463446,0.698808699408719,TRUE,FALSE,FALSE,FALSE,0,-0.22866520009992,0.0506964014915092,-0.79376100511873,-0.465147730355268,3.52582846088483,-0.580884966268069,2.23584239552726,1.28526513629764,0.999856276849092,0.186864831946167,0
"129","3fZFkPdAZ9pJ5IhYSkoQjI","Night on the Sun","Modest Mouse","Night on the Sun",561626,"spotify:track:3fZFkPdAZ9pJ5IhYSkoQjI",0.457,0.531,11,-11.678,1,0.0341,0.693,0.122,0.0732,0.414,82.836,4,"UISUw4xNCn",94037,123872,0.220559589477695,-1.51158737354102,0.469637721523405,TRUE,FALSE,TRUE,FALSE,0,-1.13364705023082,-0.092407729557424,-0.943105166014719,-0.636257345395877,0.236945537585878,-0.813646886809754,-0.304436759309754,-1.11558510802423,0.996071736000238,0.18772343607382,Inf
"130","5C5Fle0gDOcUchmj4RgVH5","Shelter","Broken Bells","Shelter",239010,"spotify:track:5C5Fle0gDOcUchmj4RgVH5",0.466,0.857,2,-6.509,1,0.0375,0.00658,0.018,0.173,0.56,170.002,4,"UISUw4xNCn",121372,107449,0.44955859587465,-0.79948907566943,0.670491309320747,TRUE,FALSE,FALSE,FALSE,0,-1.07375854544274,1.6354421490334,0.613265736548515,-0.603756077734532,-0.287661554474078,0.0902301431536763,0.349673922535403,1.78308673524354,0.999844019845911,0.657241199329536,0
"131","5fLfzMQ6T583mnUke8622M","You Are the Right One","Sports","Naked All the Time",172506,"spotify:track:5fLfzMQ6T583mnUke8622M",0.66,0.591,4,-8.497,0,0.026,0.16,0.848,0.632,0.849,100.034,4,"UISUw4xNCn",189088,47694,0.276477339918612,-1.28562641465618,0.525811125708283,TRUE,FALSE,TRUE,FALSE,0,0.217171446655744,0.225601450551316,0.0146847045702389,-0.713686836000845,3.89910658408134,4.24733993026003,1.64445465577684,-0.543672225013433,0.999468239252513,-0.056881033448445,Inf
"132","01iiEi9h8CQGUN2K1xBbTj","List Of People (To Try And Forget About)","Tame Impala","Currents B-Sides & Remixes",279986,"spotify:track:01iiEi9h8CQGUN2K1xBbTj",0.409,0.792,10,-5.68,1,0.0415,0.0881,0.000576,0.103,0.195,95.072,4,"UISUw4xNCn",237125,2129,0.00760395162615274,-4.87908721600787,0.0872006400558662,TRUE,FALSE,FALSE,FALSE,0,-1.45305240910055,1.2909322039156,0.86287523127185,-0.565519292250597,-0.375553419589969,-0.543751741590213,-1.28560278207749,-0.708681628752216,0.999987064128885,0.754439164342371,0
"133","1s9U4QrS2iqXEPuKK7PPLS","Man in the Sixties","Balue","Quiet Dreamer",222000,"spotify:track:1s9U4QrS2iqXEPuKK7PPLS",0.394,0.842,2,-5.391,1,0.0363,0.00408,0.29,0.268,0.736,183.52,4,"UISUw4xNCn",139899,108716,0.489711711711712,-0.713938404464871,0.699794049497216,TRUE,FALSE,FALSE,FALSE,0,-1.55286658374734,1.55593985400621,0.94989229276165,-0.615227113379713,1.08438776322119,0.950634129591812,1.13819090886929,2.23262263200712,0.999647761848623,0.684666847749011,0
"134","0XtnQ3xDaXImAfeS0K1SkC","Leave You Alone","Sea of Lettuce","Photos",188730,"spotify:track:0XtnQ3xDaXImAfeS0K1SkC",0.802,0.599,9,-8.181,0,0.0343,0.0441,0.0747,0.0957,0.873,120.104,4,"UISUw4xNCn",141221,117043,0.620161076670376,-0.477776033604206,0.787503064546657,TRUE,FALSE,FALSE,FALSE,0,1.16207896664536,0.268002674565815,0.109831387721716,-0.63434550612168,-0.00164980332215991,-0.609866995284932,1.75197969936783,0.123747914655522,0.999913994526294,-0.299031837889932,0
"135","6Dt6bZ7QoJAQWmCpZZ1GTb","Coffee And Cigarettes","The Night Game","The Night Game",325146,"spotify:track:6Dt6bZ7QoJAQWmCpZZ1GTb",0.682,0.523,2,-12.431,1,0.13,0.213,0.0579,0.342,0.5,166.052,4,"UISUw4xNCn",57199,217011,0.667426325404587,-0.404326268725094,0.816961642554035,TRUE,FALSE,FALSE,FALSE,0,0.363565569471037,-0.134808953571923,-1.16983128124593,0.280469586581465,-0.0863940258856913,1.62084355060678,0.0808613135579413,1.65173100272274,0.999816900025819,-0.245296570925796,0
"136","5YOLLCc8sO6PA1B7hlWxMO","Evil Side","The Dirty Nil","Master Volume",358419,"spotify:track:5YOLLCc8sO6PA1B7hlWxMO",0.238,0.756,8,-4.647,1,0.0468,0.00138,0.00483,0.0787,0.41,156.884,4,"UISUw4xNCn",168906,121440,0.338821323646347,-1.08228237944115,0.58208360537499,TRUE,FALSE,TRUE,FALSE,0,-2.59093400007396,1.10012669585035,1.17390853410563,-0.514855551484383,-0.354094971805132,-0.76383402443702,-0.322357599908251,1.34685268481119,0.999576032718195,0.726753722231669,Inf
"137","5xPcLp3G2eaR2rrKHKsFME","Guitar Beat","Prelow","Guitar Beat",205106,"spotify:track:5xPcLp3G2eaR2rrKHKsFME",0.658,0.787,11,-5.049,0,0.109,0.0532,0.0221,0.094,0.778,166.937,4,"UISUw4xNCn",178007,126772,0.61808040720408,-0.481136721243389,0.78618089979602,TRUE,FALSE,FALSE,FALSE,0,0.203862890036172,1.26443143890653,1.05286750047622,0.0797264627908059,-0.266979928729407,-0.625263698200141,1.32635973515351,1.68116133773057,0.9996702267626,0.205658705803437,0
"138","2PDDWBc27xCbDcC0MZVD45","Komorebi","Pale Lungs","Komorebi",223000,"spotify:track:2PDDWBc27xCbDcC0MZVD45",0.578,0.701,2,-6.63,1,0.0313,0.00118,0.00269,0.0858,0.234,126.989,4,"UISUw4xNCn",172123,142241,0.63785201793722,-0.449648969348034,0.798656382893932,TRUE,FALSE,TRUE,FALSE,0,-0.32847937474671,0.808618280750673,0.576832987620259,-0.663023095234631,-0.364889771584058,-0.699530147555854,-1.11087458624214,0.352705944631644,0.999988745048663,0.520022051429777,Inf
"139","50fCm9Wuerl1Ram0FUDEaL","Sedona","Houndmouth","Little Neon Limelight",239880,"spotify:track:50fCm9Wuerl1Ram0FUDEaL",0.396,0.677,3,-7.513,1,0.0354,0.0372,0.000137,0.112,0.249,135.177,4,"UISUw4xNCn",201862,124167,0.517621310655328,-0.658511364588649,0.719459040290222,TRUE,FALSE,TRUE,FALSE,0,-1.53955802712777,0.681414608707177,0.310964249573571,-0.623830390113598,-0.377767866834338,-0.462239784980284,-1.04367143399777,0.624994739031714,0.999995951837428,0.709609676867205,Inf
"140","05vRBpICgBf7vyKVNKa28d","Read My Mind","J Fernandez","Many Levels of Laughter",225506,"spotify:track:05vRBpICgBf7vyKVNKa28d",0.495,0.737,0,-5.749,1,0.0284,0.0994,0.839,0.154,0.336,130.121,4,"UISUw4xNCn",314109,18184,0.0806364353941802,-2.51780467957732,0.283965553182389,TRUE,FALSE,TRUE,FALSE,0,-0.88078447445895,0.999423788815917,0.842099531469787,-0.690744764710484,3.85370789342231,-0.0818506541339506,-0.653893150980453,0.456859401405095,0.999904904108635,0.549052682005956,Inf
"141","7G9tLpTsn3UwZrE5nXRGvO","Pretty Boy","Kevin Krauter","Full Hand",232987,"spotify:track:7G9tLpTsn3UwZrE5nXRGvO",0.694,0.628,5,-6.215,1,0.0308,0.613,0.879,0.115,0.579,154.876,4,"UISUw4xNCn",247789,103724,0.445192221025207,-0.809249132722603,0.667227263400715,TRUE,FALSE,FALSE,FALSE,0,0.443416909188469,0.421707111618372,0.701788283531217,-0.667802693420123,4.0554798519069,-0.435069132776974,0.434797915378265,1.28007741622846,0.999865799450694,0.36764114597821,0
"142","4FX4z1AZVgXmGHI3HPvvOo","Just Exist","Eliza & The Delusionals","Just Exist",237085,"spotify:track:4FX4z1AZVgXmGHI3HPvvOo",0.542,0.872,9,-2.553,1,0.0402,0.0495,9.81e-05,0.0819,0.311,137.975,4,"UISUw4xNCn",205446,153996,0.649539194803551,-0.431492098574374,0.805939944911252,TRUE,FALSE,TRUE,FALSE,0,-0.568033393899007,1.71494444406058,1.80440585853345,-0.577946247532876,-0.377964090063964,-0.734851995420156,-0.765898404721062,0.718041154118596,0.999170985540002,0.606435582917457,Inf
"143","6XwPoovoUcnMgi5djZprsU","Steer Clear","Slaves","Take Control",173426,"spotify:track:6XwPoovoUcnMgi5djZprsU",0.897,0.601,9,-6.04,1,0.0708,0.114,0.136,0.0631,0.916,127.092,4,"UISUw4xNCn",300343,64836,0.373853978065573,-0.983889990786158,0.61143599670413,TRUE,FALSE,FALSE,FALSE,0,1.79423540607503,0.278602980569439,0.754480275782826,-0.285434838580773,0.307565723055487,-0.905121415894229,1.94462873580167,0.356131170061933,0.999952427107526,-0.312082222678978,0
"144","4m4twJNkD67Fsm8og91K0k","Outer Space","Liz Cooper & the Stampede","Window Flowers",315573,"spotify:track:4m4twJNkD67Fsm8og91K0k",0.513,0.785,4,-7.242,1,0.0405,0.114,0.124,0.108,0.786,116.966,4,"UISUw4xNCn",215974,158286,0.501582835033415,-0.689986510676759,0.708225130190546,TRUE,FALSE,TRUE,FALSE,0,-0.761007464882802,1.25383113290291,0.392561563288919,-0.575078488621581,0.247034135510108,-0.498467321251363,1.36220141635051,0.0193949301871022,0.999972261014974,0.490887071180235,Inf
"145","2sOOXgEGB7nhKO8mmc1GhI","Dominic’s Interlude","Halsey","Manic",76480,"spotify:track:2sOOXgEGB7nhKO8mmc1GhI",0.406,0.368,10,-6.31,1,0.0296,0.784,0,0.354,0.707,157.885,4,"UISUw4xNCn",337112,44541,0.582387552301255,-0.540619155437177,0.763143205631325,TRUE,FALSE,FALSE,FALSE,0,-1.47301524402991,-0.956332668852835,0.673184059166059,-0.679273729065304,-0.378458935792148,1.72952615942002,1.00826481453018,1.38014055525506,0.99986532313788,0.268444924622953,0
"146","5aubHYb8HcDyGSV4oaOpc9","No Suggestions Here","Why Not","No Suggestions Here",203517,"spotify:track:5aubHYb8HcDyGSV4oaOpc9",0.471,0.632,5,-8.746,1,0.143,0.323,0.0164,0.105,0.252,93.036,4,"UISUw4xNCn",229043,170171,0.836151279745672,-0.178945725634533,0.914413079382438,TRUE,FALSE,FALSE,FALSE,0,-1.04048715389382,0.442907723625622,-0.060288472976336,0.404739139404253,-0.295732432813462,-0.525637973454673,-1.0302308035489,-0.776388026578125,0.999278506440923,0.389874331488316,0
"147","7KsSVeIuhW0QYnrHQw5DOl","Skating","Swim Rest","Vegan Metal Mouth",259750,"spotify:track:7KsSVeIuhW0QYnrHQw5DOl",0.167,0.672,7,-7.355,0,0.0375,0.599,0.348,0.449,0.275,74.736,4,"UISUw4xNCn",269058,139004,0.535145332050048,-0.625216920284277,0.731536282114598,TRUE,FALSE,TRUE,FALSE,0,-3.06338776006877,0.654913843698115,0.358537591149309,-0.603756077734532,1.37695710302386,2.58993014585815,-0.927185970107539,-1.38494749623143,0.998997087587969,0.555377367164395,Inf
"148","6QhPCmmmRxdowf0R09MQAg","Numb","Pure Violet","Numb",261882,"spotify:track:6QhPCmmmRxdowf0R09MQAg",0.457,0.75,11,-9.197,1,0.0307,0.000198,0.878,0.072,0.146,85.015,4,"UISUw4xNCn",289166,125122,0.477780068885987,-0.738604759305437,0.691216369081337,TRUE,FALSE,FALSE,FALSE,0,-1.13364705023082,1.06832577783948,-0.196083264436196,-0.668758613057222,4.05043555294479,-0.824515147691078,-1.50513307940908,-1.04312330013491,0.998605426254131,0.578604769966983,0
"149","19AE85xII1CHMeGoDmlmlB","The Parasite (For Buffy)","Eugene McDaniels","Headless Heroes of the Apocalypse",574466,"spotify:track:19AE85xII1CHMeGoDmlmlB",0.524,0.365,8,-13.436,1,0.0437,0.4,0.000435,0.108,0.592,85.659,4,"ED5Zs9aKUf",304050,57326,0.0997900659046837,-2.30468664065239,0.315895656672712,TRUE,FALSE,TRUE,TRUE,0,-0.687810403475155,-0.972233127858272,-1.47243386531945,-0.544489060234433,-0.376264665743628,-0.498467321251363,0.493040647323382,-1.02170732754165,0.998212105766071,0.344483911266014,Inf
"150","40JYPs4XuyynARjCQI9BzF","Everytime (feat. Baby Rose)","Big K.R.I.T.","K.R.I.T. IZ HERE",231449,"spotify:track:40JYPs4XuyynARjCQI9BzF",0.727,0.679,11,-4.546,1,0.0691,0.457,3.19e-05,0.0929,0.35,85.027,4,"ED5Zs9aKUf",349319,56813,0.245466603873856,-1.40459437410129,0.495445863716568,TRUE,FALSE,FALSE,FALSE,0,0.663008093411408,0.692014914710802,1.20431934106227,-0.301685472411446,-0.378298022655256,-0.635226270674688,-0.591170208885713,-1.04272424474497,0.998723402602496,-0.370267583578241,0
"151","4lqQAXeAXLZJtODOgFwZHU","Magic","Suff Daddy","Magic",396500,"spotify:track:4lqQAXeAXLZJtODOgFwZHU",0.872,0.476,9,-8.325,0,0.208,0.305,0.0113,0.12,0.735,140.452,4,"ED5Zs9aKUf",321544,104174,0.262733921815889,-1.33661346304452,0.512575771780026,TRUE,FALSE,FALSE,FALSE,0,1.62787844833038,-0.383916144657103,0.066473405526106,1.0260869035182,-0.321458357520248,-0.389784712438125,1.13371069871967,0.800412837524675,0.999010237859572,-0.13176129876937,0
"152","6u6a2sTNnmc0QNaaCPJd0B","Walk Free (Flying Lotus Remix)","Brandon Coleman","Walk Free (Flying Lotus Remix)",179755,"spotify:track:6u6a2sTNnmc0QNaaCPJd0B",0.652,0.75,7,-6.396,1,0.0555,0.146,0.385,0.11,0.663,95.003,4,"ED5Zs9aKUf",429088,7985,0.0444215738087953,-3.11403003095899,0.210764261222806,TRUE,FALSE,FALSE,FALSE,0,0.163937220177456,1.06832577783948,0.647289708688125,-0.431690543056825,1.56359616462211,-0.480353553115824,0.811135567946712,-0.710976197244351,0.999319961234641,-0.0133804477047234,0
"153","2OWvDXazoMk2pV7nM0UZsd","The Strut","30/70","Cold Radish Coma",169065,"spotify:track:2OWvDXazoMk2pV7nM0UZsd",0.88,0.368,2,-9.275,0,0.0558,0.256,6.45e-05,0.0899,0.621,88.939,4,"ED5Zs9aKUf",641651,169065,1,-Inf,0,TRUE,FALSE,FALSE,FALSE,0,1.68111267480867,-0.956332668852835,-0.219568838125485,-0.428822784145529,-0.378133578509091,-0.662396922877998,0.622966741662489,-0.912632187625644,0.999983757167863,0.346149496902141,0
"154","2OWvDXazoMk2pV7nM0UZsd","The Strut","30/70","Cold Radish Coma",169065,"spotify:track:2OWvDXazoMk2pV7nM0UZsd",0.88,0.368,2,-9.275,0,0.0558,0.256,6.45e-05,0.0899,0.621,88.939,4,"ED5Zs9aKUf",645511,169065,1,-Inf,0,TRUE,FALSE,FALSE,FALSE,0,1.68111267480867,-0.956332668852835,-0.219568838125485,-0.428822784145529,-0.378133578509091,-0.662396922877998,0.622966741662489,-0.912632187625644,0.999983757167863,0.346149496902141,0
"155","2OWvDXazoMk2pV7nM0UZsd","The Strut","30/70","Cold Radish Coma",169065,"spotify:track:2OWvDXazoMk2pV7nM0UZsd",0.88,0.368,2,-9.275,0,0.0558,0.256,6.45e-05,0.0899,0.621,88.939,4,"ED5Zs9aKUf",647558,9640,0.0570194895454411,-2.8643621477397,0.238787540599256,TRUE,FALSE,FALSE,FALSE,0,1.68111267480867,-0.956332668852835,-0.219568838125485,-0.428822784145529,-0.378133578509091,-0.662396922877998,0.622966741662489,-0.912632187625644,0.999983757167863,0.346149496902141,0
"156","3pihS07XVQEavaS9n7kObt","Licking An Orchid","Yves Tumor","Safe In The Hands of Love",278311,"spotify:track:3pihS07XVQEavaS9n7kObt",0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965,4,"ED5Zs9aKUf",851526,278311,1,-Inf,0,TRUE,FALSE,TRUE,FALSE,0,0.283714229753605,-0.108308188562861,-0.248775256687805,-0.653463898863647,-0.372557106006473,-0.552808625657982,0.654328212709859,-0.945022183442164,0.999977801688569,0.0244806880242935,Inf
"157","5O7Kzk21Vacwwede0hSFTs","Premonition (feat. Earthgang & Cam O’bi)","Lute","West 1996 Pt. 2",238308,"spotify:track:5O7Kzk21Vacwwede0hSFTs",0.605,0.441,1,-7.85,1,0.458,0.698,0,0.0801,0.695,82.119,4,"ED5Zs9aKUf",781413,78083,0.327655806771069,-1.11579159117215,0.572412269934065,TRUE,FALSE,FALSE,FALSE,0,-0.148813860382488,-0.569421499720534,0.209494527351901,3.41588599626413,-0.378458935792148,-0.751154386742142,0.954502292734691,-1.13942866757294,0.999935073351661,-0.27245206570371,0
"158","4wnUdK1yiVyPrUuBkarruF","Between Us 2","Josef Leimberg","Astral Progressions",330632,"spotify:track:4wnUdK1yiVyPrUuBkarruF",0.253,0.769,9,-7.007,0,0.0914,0.357,0.00516,0.142,0.331,192.15,4,"ED5Zs9aKUf",861294,6769,0.0204729124827603,-3.88865260888465,0.143083585651046,TRUE,FALSE,FALSE,FALSE,0,-2.49111982542717,1.16902868487391,0.463319381455365,-0.0885153933385081,-0.352430353147634,-0.190533262947189,-0.676294201728575,2.51960996660318,0.997730963463262,-0.372014614427051,0
"159","3DPFmwFtV5ElQaTniLOdgk","Hunnybee","Unknown Mortal Orchestra","Sex & Food",268333,"spotify:track:3DPFmwFtV5ElQaTniLOdgk",0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,4,"ED5Zs9aKUf",872517,266028,0.991409927217301,-0.00862718011384087,0.995695700109878,TRUE,FALSE,TRUE,FALSE,8,2.18683782635241,-0.929831903843773,0.175470555212291,-0.223300062169379,1.60899485528115,1.36725079670922,0.385515603732397,0.120089906914437,0.998962264032854,0.130068426502572,Inf
"160","5dxipWoXJjf67EWMUhXwWz","U-N-I","J-E-T-S","The Chants",284668,"spotify:track:5dxipWoXJjf67EWMUhXwWz",0.692,0.563,10,-7.95,0,0.0406,0.00892,8.17e-05,0.0682,0.287,113.959,4,"ED5Zs9aKUf",5123415,252673,0.887605912852867,-0.119227426327064,0.942128395099557,TRUE,FALSE,TRUE,FALSE,0,0.430108352568897,0.0771971665005703,0.179384817493839,-0.574122568984482,-0.378046816566943,-0.858931307148603,-0.873423448312047,-0.0806016996078426,0.999158171779819,-0.0398117138440206,Inf
"161","39ZxeUDHT7jEpRmpQP3W03","I Get High","Freda Payne","Lost Soul Treasures",191026,"spotify:track:39ZxeUDHT7jEpRmpQP3W03",0.487,0.584,7,-12.128,0,0.0413,0.513,4.93e-06,0.131,0.738,129.484,4,"ED5Zs9aKUf",5414911,191026,1,-Inf,0,TRUE,FALSE,FALSE,FALSE,0,-0.934018700937239,0.188500379538629,-1.078598860376,-0.567431131524794,-0.378434067398264,-0.290158987692657,1.14715132916854,0.435676211122628,0.999940264890213,0.0602006219662934,0
"162","675JVP0BZ8VA2dQcLQuw0A","Life Without God Is Nothing","Sango","In The Comfort Of",188949,"spotify:track:675JVP0BZ8VA2dQcLQuw0A",0.619,0.641,10,-9.396,0,0.328,0.454,0.000826,0.236,0.367,166.974,4,"ED5Zs9aKUf",5415122,72830,0.385447925101482,-0.953349179146271,0.620844525707912,TRUE,FALSE,FALSE,FALSE,0,-0.055653964045483,0.490609100641933,-0.25600158705374,2.17319046803625,-0.374292344849441,0.660813839423176,-0.515006636342098,1.68239175851621,0.998869960634476,-0.378153519408658,0
"163","3ph0msZhsDh0GS6IuVjdmp","Dragon vs. Wolf (feat. Action Bronson)","Meyhem Lauren","Piatto D'oro",137507,"spotify:track:3ph0msZhsDh0GS6IuVjdmp",0.523,0.668,1,-6.007,1,0.196,0.13,0,0.389,0.389,83.44,4,"ED5Zs9aKUf",5487542,25257,0.183677921851251,-1.69457147987807,0.428576623080694,TRUE,FALSE,FALSE,FALSE,0,-0.694464681784941,0.633713231690866,0.764416480035987,0.911376547066392,-0.378458935792148,2.04651710179196,-0.416442013050362,-1.09549932006409,0.999474571392864,-0.478169915534629,0
"164","6B6bbawvTbCFyzFIxuMJQI","Addiction","Kanye West","Late Registration",267093,"spotify:track:6B6bbawvTbCFyzFIxuMJQI",0.659,0.756,1,-8.318,0,0.165,0.185,0,0.252,0.551,115.383,4,"ED5Zs9aKUf",5512441,3671,0.0137442763382043,-4.28713280784484,0.117235985679331,TRUE,FALSE,FALSE,FALSE,0,0.210517168345958,1.10012669585035,0.0685810852161703,0.615041459565896,-0.378458935792148,0.805723984507494,0.309352031188784,-0.0332471266687002,0.999490089748146,-0.712101164141056,0
"165","4UCnesWBYpZzubfByNP7je","A Garden Of Peace","Lonnie Liston Smith","Dreams Of Tomorrow",188800,"spotify:track:4UCnesWBYpZzubfByNP7je",0.314,0.0531,0,-22.254,0,0.0344,0.96,0.902,0.17,0.21,114.155,4,"ED5Zs9aKUf",5516331,104281,0.552335805084746,-0.593599075125527,0.743192979706311,TRUE,FALSE,TRUE,FALSE,0,-2.08520884853022,-2.62535084912354,-4.12750808060337,-0.633389586484582,4.17149872803555,0.063059490950367,-1.21839962983312,-0.074083794905545,0.99420256466361,0.359748656634959,Inf
"166","0OARNI3bFrAnVxor0aVbtV","New Phone, Who Dis?","Cyanca","The Isle of Queens",230452,"spotify:track:0OARNI3bFrAnVxor0aVbtV",0.808,0.303,7,-8.872,0,0.0357,0.0115,0.206,0.1,0.189,150.022,4,"ED5Zs9aKUf",5622196,30505,0.13237029837016,-2.02215199319721,0.363827291953421,TRUE,FALSE,TRUE,FALSE,0,1.20200463650408,-1.30084261397064,-0.0982267073974942,-0.620962631202303,0.660666650403535,-0.570922393793522,-1.31248404297523,1.11865951099911,0.998353280884977,0.408463178655852,Inf
"167","4p1xmeNTHNUqtD4mMzlmSQ","Cardigan but its chill","Staggr","Cardigan but its chill",206769,"spotify:track:4p1xmeNTHNUqtD4mMzlmSQ",0.753,0.404,5,-9.467,1,0.04,0.694,0,0.171,0.302,130.076,4,"nre1bhq82r",-38003,116355,0.562729422689088,-0.574956365498507,0.750152932867084,TRUE,TRUE,TRUE,FALSE,0,0.836019329465845,-0.765527160787591,-0.277379481052964,-0.579858086807073,-0.378458935792148,0.0721163750181368,-0.806220296067682,0.455362943692833,0.999996458153636,0.0954238230112092,Inf
"168","4T2ovr5zDUuh3wM2q8zD8t","Drizzy","Hozh","Ice",218566,"spotify:track:4T2ovr5zDUuh3wM2q8zD8t",0.645,0.355,2,-10.646,0,0.462,0.547,0,0.117,0.0398,122.85,4,"nre1bhq82r",59422,103133,0.4718620462469,-0.75106861101785,0.686922154430107,TRUE,TRUE,TRUE,FALSE,0,0.117357272008954,-1.0252346578764,-0.632372960279517,3.45412278174807,-0.378458935792148,-0.416955364641435,-1.98093139729919,0.215065089719346,0.999830069489482,0.859746530703292,Inf
"169","1Vs4ejR4Gnm2kly86tCS7W","Beach Tucked","White Dave","In Living Color",178688,"spotify:track:1Vs4ejR4Gnm2kly86tCS7W",0.835,0.468,0,-7.505,0,0.288,0.0944,1.73e-06,0.104,0.69,91.474,4,"nre1bhq82r",155692,59767,0.334476853510029,-1.09518759908753,0.578339738830066,TRUE,FALSE,FALSE,FALSE,0,1.3816701508683,-0.426317368671601,0.313373026362216,1.7908226131969,-0.378450209154943,-0.534694857522443,0.932101241986569,-0.828331736501538,0.999930767406974,0.539532217659071,0
"170","4dQhMwi02MdezlNSiw9HaA","Insomnia","360Zayy","Insomnia",172244,"spotify:track:4dQhMwi02MdezlNSiw9HaA",0.795,0.497,6,-6.057,0,0.367,0.29,0,0.0981,0.605,170.058,4,"nre1bhq82r",136217,123789,0.718683959963772,-0.330333572881501,0.847752298707454,TRUE,FALSE,FALSE,FALSE,0,1.11549901847686,-0.272612931619044,0.749361625106956,2.54599912650461,-0.378458935792148,-0.588130473522285,0.551283379268499,1.78494899372991,0.999336470794944,0.680171481710863,0
"171","5Ez1Qv0zcQnIpbbQ2JfBfL","Believe the Lie","Bobby Raps","Believe the Lie",175448,"spotify:track:5Ez1Qv0zcQnIpbbQ2JfBfL",0.704,0.476,1,-7.543,0,0.0922,0.438,0,0.184,0.26,145.027,4,"nre1bhq82r",226587,126346,0.720133600838995,-0.328318527464729,0.84860685882156,TRUE,TRUE,TRUE,TRUE,0,0.509959692286329,-0.383916144657103,0.301931336616152,-0.080868036241721,-0.378458935792148,0.189855867899145,-0.994389122351905,0.952552704938002,0.999653567078066,0.328358546490246,Inf
"172","15kEnYgz8jCAtnJcYvBlzq","Lookin Out","TGUT","Lookin Out",188059,"spotify:track:15kEnYgz8jCAtnJcYvBlzq",0.722,0.543,9,-9.39,0,0.391,0.428,0,0.0887,0.371,134.124,4,"nre1bhq82r",372947,113542,0.60375733147576,-0.50458293085801,0.777018231109001,TRUE,TRUE,TRUE,TRUE,0,0.629736701862478,-0.028805893535676,-0.254195004462256,2.77541983940822,-0.378458935792148,-0.673265183759321,-0.497085795743601,0.589977628564777,0.999995386826131,0.827063689306876,Inf
"173","3ZPqsNlUyRHebbc6r5gSDD","Mom's Whiskey (feat. Kota the Friend)","Marlon Craft","Mom's Whiskey (feat. Kota the Friend)",218250,"spotify:track:3ZPqsNlUyRHebbc6r5gSDD",0.794,0.543,11,-7.789,0,0.225,0.438,0,0.113,0.223,119.877,4,"nre1bhq82r",498666,89722,0.411097365406644,-0.888925193742372,0.641168749555563,TRUE,TRUE,FALSE,TRUE,0,1.10884474016707,-0.028805893535676,0.227861450365319,1.18859324182492,-0.378458935792148,-0.453182900912514,-1.16015689788801,0.116199116862555,0.999974173072787,0.907980251388469,0
"174","30gfUg707Ohe1Mqs95gq3L","U P S","Lingani","U P S",147591,"spotify:track:30gfUg707Ohe1Mqs95gq3L",0.828,0.564,1,-8.896,1,0.276,0.0757,0.000523,0.325,0.298,129.965,4,"nre1bhq82r",532645,113014,0.765724197274902,-0.266933229854081,0.875056682321152,TRUE,FALSE,FALSE,FALSE,0,1.3350902026998,0.0824973195023826,-0.105453037763429,1.67611225674509,-0.375820767434961,1.46687652145469,-0.824141136666179,0.451671681335919,0.999992263329525,0.734713644738776,0
"175","2CU0lnWFSULCaFyMaXVW2Z","Back 2 the Basics","FullClipCash","Back 2 the Basics",165955,"spotify:track:2CU0lnWFSULCaFyMaXVW2Z",0.734,0.623,1,-7.159,1,0.314,0.342,0,0.156,0.434,81.019,4,"nre1bhq82r",624370,109715,0.661112952306348,-0.41383057278136,0.813088526733927,TRUE,TRUE,TRUE,FALSE,0,0.70958804157991,0.395206346609311,0.417552622471111,2.03936171884247,-0.378458935792148,-0.0637368859984109,-0.214832556317266,-1.1760087449838,0.999801794954233,0.502393304651113,Inf
"176","5Q1vPd9m7qRHvfpu9Zo0ub","High School","Troy Ave","High School",124235,"spotify:track:5Q1vPd9m7qRHvfpu9Zo0ub",0.704,0.518,1,-11.136,1,0.226,0.167,0,0.0739,0.818,170.138,4,"nre1bhq82r",734315,42847,0.344886706644665,-1.06453930241865,0.587270556596076,TRUE,FALSE,FALSE,FALSE,0,0.509959692286329,-0.161309718580984,-0.779910538584021,1.1981524381959,-0.378458935792148,-0.807307067962315,1.50556814113849,1.78760936299616,0.999972628345481,0.270085873512942,0
